,price,latitude,longitude,baths,bedrooms,Total_Area,PropertyType
18992,3200000,31.471351,74.261484,1,1,5989.521999999999,2
18993,1700000,31.471351,74.261484,1,1,3267.012,2
18994,1800000,31.471351,74.261484,1,1,3267.012,2
18995,7200000,31.415146,74.283898,3,3,1089.004,5
18996,7500000,31.40222,74.265676,4,4,1361.255,5
18997,3200000,31.519709,74.32281,2,2,544.502,2
18998,3100000,31.473596,74.393917,2,2,1089.004,2
18999,5800000,31.374414,74.177749,1,1,6261.772999999999,2
19000,20600000,31.561497,74.291997,2,2,23141.335,5
19001,20000000,31.505678,74.348202,4,3,1361.255,5
19002,30000000,31.510259,74.343649,2,2,2722.51,2
19003,16000000,31.572434,74.413002,0,4,2722.51,5
19004,30000000,31.40537,74.257078,5,5,5445.0,5
19005,38500000,31.471571,74.445906,7,5,5445.0,5
19006,28000000,31.469082,74.266148,5,5,2722.51,5
19007,25000000,31.469082,74.266148,5,5,2722.51,5
19008,25500000,31.469082,74.266148,5,5,2722.51,5
19009,26500000,31.469082,74.266148,5,5,2722.51,5
19010,24000000,31.469082,74.266148,5,5,2722.51,5
19011,26000000,31.469082,74.266148,5,5,2722.51,5
19012,8500000,31.523532,74.263744,4,4,816.7529999999999,5
19013,17000000,31.473987,74.283028,4,5,2450.259,5
19014,16000000,31.473987,74.283028,3,3,2178.008,5
19015,10000000,31.40537,74.257078,3,3,1361.255,5
19016,23500000,31.394235,74.254518,5,5,2722.51,5
19017,32500000,31.40537,74.254346,6,6,5445.0,5
19018,10000000,31.426924,74.342333,3,3,1361.255,5
19019,35000000,31.446824,74.404736,7,5,5445.0,5
19020,6800000,31.470253,74.214306,3,3,1089.004,5
19021,5000000,31.5288,74.39312,2,2,544.502,5
19022,28500000,31.446824,74.404736,7,5,5445.0,5
19023,12500000,31.421266,74.283972,5,5,2178.008,5
19024,13000000,31.421266,74.283972,5,5,2178.008,5
19025,13500000,31.421266,74.283972,5,5,2178.008,5
19026,32500000,31.446824,74.404736,5,5,5445.0,5
19027,8500000,31.415592,74.283073,3,3,1361.255,5
19028,8700000,31.415592,74.283073,3,3,1361.255,5
19029,44000000,31.467545,74.4207,6,6,5445.0,5
19030,16500000,31.473987,74.283028,3,4,2178.008,5
19031,11000000,31.563252,74.413877,0,6,1361.255,5
19032,14500000,31.469558,74.28139,4,5,2178.008,5
19033,26500000,31.446824,74.404736,7,5,5445.0,5
19034,22000000,31.462347,74.293642,4,5,3267.012,5
19035,4800000,31.557474,74.401431,3,3,816.7529999999999,5
19036,4800000,31.557474,74.401431,2,2,544.502,5
19037,20000000,31.462347,74.293642,4,5,2722.51,5
19038,4700000,31.557474,74.401431,4,4,816.7529999999999,5
19039,4000000,31.557474,74.401431,3,3,816.7529999999999,5
19040,66000000,31.462493,74.409342,7,6,65340.0,5
19041,3200000,31.557474,74.401431,3,3,544.502,5
19042,3700000,31.557474,74.401431,2,2,544.502,5
19043,3900000,31.557474,74.401431,3,3,544.502,5
19044,2700000,31.557474,74.401431,2,2,544.502,5
19045,2300000,31.557474,74.401431,2,2,272.251,5
19046,13000000,31.462347,74.293642,4,5,1361.255,5
19047,13500000,31.555499,74.41246,5,5,1633.506,5
19048,8000000,31.572905,74.404206,5,5,1361.255,5
19049,64000000,31.471132,74.445162,6,5,5445.0,5
19050,37000000,31.495909,74.350569,4,4,3811.514,5
19051,58000000,31.495909,74.350569,5,5,5445.0,5
19052,59000000,31.495909,74.350569,5,5,5445.0,5
19053,35000000,31.460956,74.289122,4,6,4083.765,5
19054,36500000,31.495909,74.350569,4,4,3811.514,5
19055,8500000,31.491261,74.415629,4,6,1089.004,5
19056,36000000,31.495909,74.350569,4,4,3811.514,5
19057,35500000,31.495909,74.350569,4,4,3811.514,5
19058,35000000,31.495909,74.350569,4,4,3811.514,5
19059,11500000,31.386981,74.274523,3,3,1361.255,5
19060,56500000,31.495909,74.350569,5,5,5445.0,5
19061,11800000,31.386981,74.274523,3,3,1361.255,5
19062,57000000,31.495909,74.350569,5,5,5445.0,5
19063,55500000,31.495909,74.350569,5,5,5445.0,5
19064,54500000,31.495909,74.350569,5,5,5445.0,5
19065,56000000,31.495909,74.350569,5,5,5445.0,5
19066,10500000,31.443383,74.286324,4,4,1361.255,5
19067,18800000,31.466154,74.29641,5,5,2722.51,5
19068,8700000,31.455867,74.274273,4,3,816.7529999999999,5
19069,39000000,31.474389,74.269123,5,5,5445.0,5
19070,21000000,31.473072,74.28611,5,5,2722.51,5
19071,12200000,31.469082,74.256549,4,4,1361.255,5
19072,40000000,31.431593,74.179974,5,5,10890.0,5
19073,59500000,31.495909,74.350569,5,5,5445.0,5
19074,11000000,31.460956,74.289122,2,2,1361.255,5
19075,5500000,31.509067,74.246771,2,2,272.251,5
19076,18500000,31.465275,74.291897,4,4,2722.51,5
19077,6200000,31.509067,74.246771,3,3,544.502,5
19078,3000000,31.557474,74.401431,1,2,816.7529999999999,5
19079,57500000,31.495909,74.350569,5,5,5445.0,5
19080,18000000,31.507215,74.439708,4,4,2722.51,5
19081,24500000,31.430421,74.267721,6,5,2722.51,5
19082,8000000,31.524337,74.271426,0,4,9528.785,5
19083,3800000,31.533262,74.316587,0,3,816.7529999999999,5
19084,8000000,31.520386,74.2946,0,3,1089.004,5
19085,9500000,31.539206,74.305515,0,4,1361.255,5
19086,4300000,31.520825,74.302425,0,2,4900.518,5
19087,12000000,31.539206,74.305515,0,3,1089.004,5
19088,7500000,31.466167,74.244961,0,3,816.7529999999999,5
19089,9000000,31.521703,74.298978,0,2,1633.506,5
19090,5000000,31.466167,74.244961,0,3,544.502,5
19091,21500000,31.478013,74.304285,5,5,2722.51,5
19092,8200000,31.452115,74.200435,0,0,2722.51,5
19093,115000000,31.512228,74.325078,6,7,10890.0,5
19094,28000000,31.455391,74.292419,4,4,65340.0,5
19095,2800000,31.579365,74.25831,2,2,816.7529999999999,5
19096,15000000,31.452243,74.274702,6,5,1361.255,5
19097,16000000,31.379287,74.181304,0,5,2722.51,5
19098,2700000,31.37108,74.190316,0,1,4900.518,2
19099,3600000,31.37108,74.190316,0,1,4900.518,2
19100,3000000,31.37108,74.190316,0,1,4900.518,2
19101,2500000,31.375843,74.189715,0,1,4900.518,2
19102,6000000,31.37108,74.190316,0,2,8439.780999999999,2
19103,3500000,31.355909,74.181014,0,1,5989.521999999999,2
19104,11200000,31.375514,74.172735,0,3,1361.255,5
19105,9600000,31.374249,74.176404,0,3,1361.255,5
19106,14800000,31.378774,74.190316,0,5,2722.51,5
19107,15000000,31.378774,74.190316,0,5,2722.51,5
19108,17000000,31.382805,74.188514,0,4,2178.008,5
19109,16500000,31.381706,74.195294,0,4,2178.008,5
19110,16500000,31.379287,74.181304,0,5,2722.51,5
19111,13000000,31.429907,74.239902,5,4,16879.561999999998,5
19112,90000000,31.378774,74.190316,0,8,10890.0,5
19113,55000000,31.378774,74.190316,0,5,5445.0,5
19114,70000000,31.385516,74.188857,0,5,5445.0,5
19115,23000000,31.37086,74.182935,0,5,2722.51,5
19116,21000000,31.368955,74.179244,0,5,2722.51,5
19117,21500000,31.368955,74.179244,0,5,2722.51,5
19118,6500000,31.588479,74.400444,4,6,1633.506,5
19119,36000000,31.455721,74.386368,6,4,2722.51,5
19120,41000000,31.465422,74.385309,6,5,5445.0,5
19121,52500000,31.462493,74.409342,7,5,5445.0,5
19122,11700000,31.442857,74.396421,4,3,1361.255,5
19123,13500000,31.382805,74.188514,0,4,2178.008,5
19124,12000000,31.387824,74.193242,0,4,2178.008,5
19126,35000000,31.52602,74.446685,3,3,38115.0,6
19127,9500000,31.455172,74.202454,0,3,1361.255,5
19128,20000000,31.451913,74.202154,0,5,2722.51,5
19129,82500000,31.46813,74.369545,8,7,10890.0,5
19130,105000000,31.47428,74.380918,6,5,10890.0,5
19131,9800000,31.393209,74.175897,0,3,1361.255,5
19132,24000000,31.37108,74.190316,6,5,2722.51,5
19133,32500000,31.473474,74.429569,4,3,21780.0,5
19134,35000000,31.536408,74.416038,4,4,3267.012,5
19135,24000000,31.378774,74.190316,6,5,2994.7609999999995,5
19136,22000000,31.42284,74.192519,0,5,2722.51,5
19137,3900000,31.375165,74.253992,2,4,816.7529999999999,2
19138,51000000,31.455721,74.386368,6,5,5445.0,5
19139,11500000,31.37414,74.18016,0,3,1361.255,5
19140,45000000,31.473474,74.429569,3,3,87120.0,6
19141,4350000,31.381284,74.251868,0,0,816.7529999999999,5
19142,4000000,31.381284,74.251868,0,0,816.7529999999999,5
19143,8826000,31.562301,74.328175,1,1,4628.267,2
19144,10000000,31.426924,74.342333,0,3,1361.255,5
19145,6300000,31.550672,74.403963,4,4,816.7529999999999,5
19146,38000000,31.486504,74.404778,6,5,5445.0,5
19147,32000000,31.462493,74.409342,5,5,2722.51,5
19148,72500000,31.462493,74.409342,7,7,70785.0,5
19149,27500000,31.462493,74.452372,0,4,2722.51,5
19150,17500000,31.498507,74.339025,3,3,2722.51,2
19151,20000000,31.550818,74.39641,5,4,3267.012,5
19152,85000000,31.46813,74.369545,7,6,10890.0,5
19153,55000000,31.524245,74.34611,2,2,5445.0,5
19154,21000000,31.462493,74.409342,3,3,1361.255,5
19155,5000000,31.550818,74.39641,6,8,5445.0,5
19156,80000000,31.462493,74.409342,5,5,5445.0,5
19157,88000000,31.462493,74.409342,5,5,5445.0,5
19159,27500000,31.550818,74.39641,5,4,4356.016,5
19160,10800000,31.37414,74.18016,0,3,1361.255,5
19161,7385000,31.501095,74.336111,1,1,5172.768999999999,2
19162,10500000,31.598386,74.480821,5,4,1361.255,5
19163,15000000,31.575684,74.423604,0,4,1633.506,5
19164,4250000,31.39798,74.496913,0,3,816.7529999999999,5
19165,6150000,31.39798,74.496913,0,4,1361.255,5
19166,3600000,31.39798,74.496913,0,3,816.7529999999999,5
19167,4150000,31.39798,74.496913,0,3,9528.785,5
19168,9500000,31.462347,74.293642,3,3,1089.004,5
19169,12000000,31.536408,74.416038,0,0,2722.51,2
19170,12200000,31.448802,74.273844,6,4,1361.255,5
19171,31000000,31.443749,74.259152,7,6,5445.0,5
19172,13000000,31.466154,74.29641,0,4,1361.255,5
19173,22000000,31.422877,74.237022,0,5,2722.51,5
19174,18500000,31.40537,74.257078,0,5,2722.51,5
19175,19000000,31.40537,74.257078,0,5,2722.51,5
19176,9500000,31.40537,74.257078,0,3,1361.255,5
19177,34000000,31.40537,74.257078,0,5,5445.0,5
19178,11500000,31.390645,74.252887,0,3,1361.255,5
19179,12000000,31.429907,74.239902,0,3,1361.255,5
19180,17500000,31.429907,74.239902,0,4,20418.825,5
19181,31000000,31.456124,74.268823,0,3,5445.0,5
19182,24000000,31.471571,74.445906,4,4,1905.757,5
19183,66500000,31.462493,74.409342,7,5,5445.0,5
19184,59000000,31.471571,74.445906,7,6,5445.0,5
19185,15000000,31.421266,74.283972,6,5,2178.008,5
19186,65000000,31.471571,74.445906,8,6,5445.0,5
19187,50000000,31.456124,74.268823,0,5,5445.0,5
19188,19000000,31.434522,74.266148,0,4,2722.51,5
19189,14500000,31.462347,74.293642,0,4,20418.825,5
19190,18500000,31.462347,74.293642,0,4,3267.012,5
19191,19500000,31.462347,74.293642,0,6,2722.51,5
19192,13500000,31.462347,74.293642,0,4,20418.825,5
19193,13200000,31.462347,74.293642,0,3,1361.255,5
19194,13500000,31.420094,74.254174,0,3,1361.255,5
19195,24800000,31.420094,74.254174,0,5,2722.51,5
19196,7500000,31.547266,74.282459,0,3,1089.004,5
19197,7200000,31.547266,74.282459,0,3,9528.785,5
19198,7200000,31.547266,74.282459,0,4,816.7529999999999,5
19199,9000000,31.547266,74.282459,0,4,1361.255,5
19200,6500000,31.547266,74.282459,0,3,816.7529999999999,5
19201,7600000,31.478452,74.296846,0,3,816.7529999999999,5
19202,8300000,31.478452,74.296846,0,2,816.7529999999999,5
19203,15500000,31.478452,74.296846,0,5,20418.825,5
19204,19000000,31.478452,74.296846,0,7,2722.51,5
19205,17000000,31.478452,74.296846,0,5,2178.008,5
19206,52500000,31.458686,74.406624,6,5,5445.0,5
19207,35000000,31.495427,74.423858,8,7,70785.0,5
19208,14500000,31.441186,74.443352,0,3,1361.255,5
19209,8000000,31.556625,74.294381,3,3,816.7529999999999,5
19210,5500000,31.575684,74.423604,2,4,1089.004,5
19211,5500000,31.520898,74.42379,2,2,1089.004,5
19212,75000000,31.473474,74.429569,3,3,49005.0,5
19213,22500000,31.559198,74.351165,0,6,1633.506,5
19214,23000000,31.354956,74.246378,5,4,1361.255,5
19215,80000000,31.481966,74.313834,6,5,5445.0,5
19216,16500000,31.498507,74.339025,3,3,2722.51,2
19217,12500000,31.348506,74.253716,4,4,1361.255,5
19218,11800000,31.429599,74.23669,5,4,11979.043999999998,5
19219,12000000,31.478745,74.407969,5,4,1361.255,5
19220,39500000,31.478159,74.254017,6,5,65340.0,5
19221,45500000,31.456673,74.268816,8,6,5445.0,5
19222,9500000,31.528283,74.463143,0,3,1361.255,5
19223,10000000,31.534067,74.453945,0,3,1361.255,5
19224,8500000,31.348086,74.253625,5,4,1361.255,5
19225,21500000,31.368185,74.24964,4,4,2722.51,5
19226,8500000,31.590709,74.47855,5,3,1361.255,5
19227,18000000,31.389326,74.252551,5,5,2178.008,5
19228,32000000,31.462493,74.409342,6,5,5445.0,5
19229,47000000,31.463994,74.379544,6,5,5445.0,5
19230,4000000,31.544218,74.292494,2,3,544.502,5
19231,46000000,31.466227,74.427137,5,4,2722.51,3
19232,62500000,31.481783,74.4625,6,5,5445.0,5
19233,31000000,31.455465,74.399142,5,5,3539.263,5
19234,26500000,31.420094,74.254174,0,0,2722.51,5
19235,57500000,31.471571,74.445906,7,6,5445.0,5
19236,45000000,31.519747,74.443056,6,5,5445.0,5
19237,10300000,31.314782,74.212511,3,3,1361.255,5
19238,4000000,31.474503,74.231476,2,3,544.502,5
19239,11000000,31.319438,74.219635,3,3,1361.255,5
19240,25000000,31.473877,74.39817,4,3,2722.51,5
19241,100000000,31.5288,74.39312,6,8,10890.0,5
19242,13000000,31.324753,74.24386,0,3,1361.255,5
19243,13000000,31.348086,74.253625,4,3,1361.255,5
19244,6200000,31.59838676,74.4808197,4,3,9528.785,5
19245,16000000,31.557474,74.401431,6,6,1633.506,5
19246,10000000,31.550818,74.39641,4,5,1633.506,5
19247,12500000,31.485859,74.376971,4,4,1361.255,5
19248,39000000,31.398008,74.252515,6,6,5445.0,5
19249,40000000,31.403869,74.255176,6,6,5445.0,5
19250,43000000,31.39548,74.252458,5,5,5445.0,5
19251,41000000,31.39548,74.252458,5,5,5445.0,5
19252,39000000,31.39548,74.252458,5,5,5445.0,5
19253,3500000,31.428051,74.379676,3,3,544.502,5
19254,13500000,31.386761,74.271777,4,3,1361.255,5
19255,4400000,31.428051,74.379676,3,3,816.7529999999999,5
19256,5000000,31.428051,74.379676,3,3,1089.004,5
19257,4000000,31.428051,74.379676,3,3,1089.004,5
19258,19300000,31.543248,74.420185,5,4,2994.7609999999995,5
19259,6000000,31.428051,74.379676,3,3,816.7529999999999,5
19260,3200000,31.428051,74.379676,1,1,544.502,5
19261,16000000,31.39471,74.17739,6,6,2722.51,5
19262,3000000,31.373864,74.362316,2,2,816.7529999999999,5
19263,20000000,31.517283,74.282823,5,5,1905.757,5
19264,6000000,31.329958,74.215204,4,3,816.7529999999999,5
19265,11800000,31.469082,74.266148,5,4,1361.255,5
19266,7500000,31.522288,74.287734,3,3,816.7529999999999,5
19267,17000000,31.551184,74.284058,3,2,2994.7609999999995,5
19268,24000000,31.508898,74.283357,4,4,2722.51,5
19269,20000000,31.506483,74.286017,4,4,2722.51,5
19270,21000000,31.506483,74.286017,4,4,2722.51,5
19271,30000000,31.505166,74.281983,5,5,2722.51,5
19272,20000000,31.511752,74.278293,4,4,2722.51,5
19273,17000000,31.511752,74.278293,4,4,2722.51,5
19274,4500000,31.502166,74.333439,2,3,544.502,5
19275,55000000,31.539206,74.305515,10,10,65340.0,5
19276,10500000,31.590394,74.467811,4,4,1361.255,5
19277,8500000,31.590394,74.467811,3,3,1089.004,5
19278,3600000,31.588187,74.41412,3,3,816.7529999999999,5
19279,3500000,31.588187,74.41412,3,3,816.7529999999999,5
19280,6000000,31.590709,74.47855,3,3,1089.004,5
19281,6200000,31.590709,74.47855,3,3,12251.294999999998,5
19282,5100000,31.428051,74.379676,3,3,544.502,5
19283,5500000,31.428051,74.379676,3,3,816.7529999999999,5
19284,5500000,31.428051,74.379676,3,3,544.502,5
19285,13000000,31.502166,74.333439,3,3,1633.506,5
19286,4500000,31.433918,74.362481,3,3,544.502,5
19287,3700000,31.433918,74.362481,2,2,544.502,5
19288,5300000,31.428051,74.379676,3,3,6806.275,5
19289,46500000,31.466922,74.26981,0,6,5445.0,5
19290,19000000,31.423683,74.190931,4,4,2722.51,5
19291,16500000,31.458503,74.37036,5,5,2722.51,5
19292,17500000,31.458503,74.37036,5,4,2722.51,5
19293,4500000,31.373864,74.362316,3,3,1089.004,5
19294,10800000,31.457371,74.372419,4,3,1361.255,5
19295,35000000,31.530253,74.368722,0,0,2722.51,5
19296,7500000,31.530253,74.368722,0,3,6806.275,5
19297,9000000,31.530253,74.368722,0,3,816.7529999999999,5
19298,11000000,31.530253,74.368722,0,4,1089.004,5
19299,25000000,31.530253,74.368722,0,5,2722.51,5
19300,30000000,31.530253,74.368722,0,5,2722.51,5
19301,22500000,31.530253,74.368722,0,5,2722.51,5
19302,11000000,31.530253,74.368722,0,3,1089.004,5
19303,50000000,31.542114,74.355898,0,6,5445.0,5
19304,30000000,31.530253,74.368722,0,0,1905.757,5
19305,32000000,31.457371,74.372419,6,5,5445.0,5
19306,15000000,31.46019,74.376557,5,4,2178.008,5
19307,13500000,31.455831,74.366541,5,4,1361.255,5
19308,13500000,31.505514,74.265089,4,4,2178.008,5
19309,8500000,31.350234,74.136994,4,3,1361.255,5
19310,22500000,31.458503,74.37036,5,4,2722.51,5
19311,42500000,31.438916,74.211559,5,5,5445.0,5
19312,25000000,31.438916,74.211559,5,5,3267.012,5
19313,58000000,31.438916,74.211559,5,5,5445.0,5
19314,27000000,31.438916,74.211559,5,5,2722.51,5
19315,13000000,31.438916,74.211559,4,4,1361.255,5
19316,14000000,31.434522,74.266148,3,3,1361.255,5
19317,90000000,31.483722,74.300008,5,5,5445.0,5
19318,30000000,31.482368,74.310751,5,5,2722.51,5
19319,7500000,31.593305,74.309363,2,2,816.7529999999999,5
19320,15000000,31.430421,74.267721,3,3,1361.255,5
19321,19500000,31.430421,74.267721,5,5,2722.51,5
19322,21000000,31.430421,74.267721,5,5,2722.51,5
19323,11000000,31.430421,74.267721,3,3,1361.255,5
19324,155000000,31.492871,74.328074,7,6,10890.0,5
19325,113000000,31.489944,74.318633,7,6,10890.0,5
19326,11500000,31.457371,74.372419,4,3,1361.255,5
19327,19000000,31.458503,74.37036,5,4,2722.51,5
19328,25000000,31.460187,74.432459,4,4,2722.51,5
19329,18500000,31.460187,74.432459,4,4,3539.263,2
19330,17200000,31.460187,74.432459,4,4,3539.263,2
19331,13000000,31.593305,74.309363,3,3,1633.506,5
19332,16000000,31.593305,74.309363,3,3,1361.255,5
19333,9000000,31.598824,74.228218,0,0,1361.255,5
19334,21000000,31.460187,74.432459,4,4,2722.51,5
19335,15000000,31.593305,74.309363,3,3,1361.255,5
19336,11200000,31.450522,74.394553,4,3,1361.255,5
19337,19000000,31.436646,74.267135,4,4,2722.51,5
19338,13500000,31.453414,74.31623,6,6,1361.255,5
19339,7500000,31.456929,74.30593,2,2,1361.255,5
19340,16000000,31.456928,74.30593,4,4,1361.255,5
19341,6200000,31.453414,74.31623,1,1,1361.255,5
19342,16500000,31.593305,74.309363,4,4,2722.51,5
19343,14000000,31.598824,74.228218,4,5,2178.008,5
19344,10000000,31.456929,74.30593,4,4,1361.255,5
19345,3800000,31.456929,74.30593,1,1,544.502,5
19346,6800000,31.598824,74.228218,2,3,1089.004,5
19347,15000000,31.593305,74.309363,4,4,2722.51,5
19348,12500000,31.598824,74.228218,3,4,1633.506,5
19349,15000000,31.484967,74.373958,4,4,2722.51,5
19350,3000000,31.453414,74.31623,1,1,544.502,5
19351,10000000,31.593305,74.309363,3,3,1089.004,5
19352,4500000,31.590658,74.473014,3,3,816.7529999999999,5
19353,5500000,31.468716,74.319849,2,2,816.7529999999999,5
19354,6500000,31.466373,74.315983,2,2,816.7529999999999,5
19355,7000000,31.539206,74.305515,0,3,816.7529999999999,5
19356,18000000,31.500556,74.367728,0,5,25863.845,5
19357,23500000,31.539206,74.305515,0,5,4083.765,5
19358,18000000,31.517283,74.282823,0,5,2722.51,5
19359,12000000,31.534984,74.294887,0,6,1361.255,5
19360,4500000,31.539206,74.305515,0,2,544.502,5
19361,3500000,31.539206,74.305515,0,2,3267.012,5
19362,2200000,31.428051,74.379676,2,2,544.502,2
19363,5850000,31.329958,74.215204,2,3,816.7529999999999,5
19364,3200000,31.428051,74.379676,2,2,816.7529999999999,2
19365,4800000,31.468716,74.319849,2,2,816.7529999999999,5
19366,13000000,31.598824,74.228218,4,5,1905.757,5
19367,36000000,31.434156,74.272113,6,6,5445.0,5
19368,5750000,31.329958,74.215204,2,3,816.7529999999999,5
19369,6000000,31.468716,74.319849,2,2,816.7529999999999,5
19370,8500000,31.503776,74.247222,4,4,1089.004,5
19371,11000000,31.431593,74.179974,5,6,1633.506,5
19372,9000000,31.501252,74.257575,3,3,1089.004,5
19373,6200000,31.501252,74.257575,3,3,816.7529999999999,5
19374,2900000,31.431593,74.179974,3,3,544.502,5
19375,12000000,31.503776,74.247222,3,3,2722.51,5
19376,3600000,31.431593,74.179974,2,2,544.502,5
19377,16000000,31.503776,74.247222,4,4,2722.51,5
19378,9000000,31.503776,74.247222,4,4,816.7529999999999,5
19379,12800000,31.598824,74.228218,4,5,1905.757,5
19380,6500000,31.503776,74.247222,3,3,816.7529999999999,5
19381,12500000,31.503776,74.247222,2,2,3267.012,5
19382,18000000,31.539206,74.305515,3,3,1633.506,5
19383,11800000,31.598824,74.228218,4,4,1633.506,5
19384,9000000,31.539206,74.305515,3,3,816.7529999999999,5
19385,12500000,31.450522,74.394553,3,3,1633.506,5
19386,45000000,31.539206,74.305515,0,0,4356.016,5
19387,20000000,31.450522,74.394553,4,4,2450.259,5
19388,22500000,31.450522,74.394553,4,4,2722.51,5
19389,10500000,31.450522,74.394553,3,3,1361.255,5
19390,9000000,31.539206,74.305515,4,4,1361.255,5
19391,22000000,31.44558,74.401217,5,5,2722.51,5
19392,15000000,31.471826,74.102574,8,7,3267.012,5
19393,9700000,31.598824,74.228218,3,4,1361.255,5
19394,21000000,31.44558,74.401217,5,5,2722.51,5
19395,15000000,31.484161,74.277577,0,0,4356.016,5
19396,13400000,31.598824,74.228218,4,5,1905.757,5
19397,11800000,31.484161,74.277577,3,3,1361.255,5
19398,7000000,31.501252,74.257575,3,3,816.7529999999999,5
19399,24500000,31.469155,74.470553,0,3,2722.51,5
19400,24000000,31.469155,74.470553,0,3,2722.51,5
19401,23500000,31.469155,74.470553,0,3,2722.51,5
19402,23000000,31.469155,74.470553,0,3,2722.51,5
19403,31000000,31.469155,74.470553,0,3,3811.514,5
19404,31500000,31.469155,74.470553,0,3,3811.514,5
19405,32000000,31.469155,74.470553,0,3,3811.514,5
19406,32500000,31.469155,74.470553,0,3,3811.514,5
19407,39000000,31.469155,74.470553,0,3,5445.0,5
19408,39500000,31.469155,74.470553,0,3,5445.0,5
19409,38500000,31.469155,74.470553,0,4,5445.0,5
19410,38000000,31.469155,74.470553,0,4,5445.0,5
19411,90000000,31.469155,74.470553,0,5,10890.0,5
19412,86000000,31.469155,74.470553,0,5,10890.0,5
19413,87500000,31.469155,74.470553,0,5,10890.0,5
19414,12400000,31.598824,74.228218,4,5,1633.506,5
19415,5000000,31.410095,74.222553,3,3,816.7529999999999,5
19416,11500000,31.478013,74.304285,3,3,1361.255,5
19417,22000000,31.450522,74.394553,4,4,2722.51,5
19418,13500000,31.598824,74.228218,4,5,1905.757,5
19419,9600000,31.429249,74.230785,5,5,1633.506,5
19420,11500000,31.458979,74.373565,4,3,1361.255,5
19421,18000000,31.458979,74.373565,5,4,2722.51,5
19422,10500000,31.415592,74.283073,4,4,1361.255,5
19423,29000000,31.447703,74.278207,4,4,5445.0,5
19424,24000000,31.44785,74.278207,5,5,2722.51,5
19425,10800000,31.415592,74.283073,5,5,1361.255,5
19426,11000000,31.415592,74.283073,5,5,1361.255,5
19427,8300000,31.579852,74.476962,3,3,1361.255,5
19428,26000000,31.462493,74.409342,5,5,2722.51,5
19429,18500000,31.389326,74.252551,4,4,2178.008,5
19430,5500000,31.572261,74.417101,3,3,816.7529999999999,5
19431,19000000,31.389326,74.252551,4,4,2178.008,5
19432,21500000,31.420094,74.254174,5,5,2722.51,5
19433,12000000,31.40537,74.257078,5,5,1361.255,5
19434,7500000,31.429249,74.230785,0,4,1361.255,5
19435,4000000,31.258188,74.2378,0,3,816.7529999999999,5
19436,12000000,31.501252,74.257575,0,4,1361.255,5
19437,4000000,31.506764,74.246554,0,0,9528.785,5
19438,22500000,31.434522,74.266148,5,5,2722.51,5
19439,13000000,31.40537,74.257078,3,3,1361.255,5
19440,37500000,31.40537,74.257078,5,5,5445.0,5
19441,40000000,31.40537,74.257078,5,5,5445.0,5
19442,25000000,31.37086,74.182935,7,5,3267.012,5
19443,25000000,31.374451,74.183121,7,5,3267.012,5
19444,24500000,31.379287,74.181304,7,5,3267.012,5
19445,19500000,31.522361,74.347172,0,4,1905.757,5
19446,24000000,31.458979,74.373565,5,4,2722.51,5
19447,10000000,31.458979,74.373565,4,3,1361.255,5
19448,22500000,31.469521,74.363322,6,5,2178.008,5
19449,25000000,31.37108,74.190316,7,5,3267.012,5
19450,19000000,31.458979,74.373565,5,4,2722.51,5
19451,15000000,31.484161,74.277577,0,5,4356.016,5
19452,20000000,31.407951,74.449782,0,0,2178.008,6
19453,13500000,31.40537,74.257078,3,3,1361.255,5
19454,3500000,31.572261,74.417101,2,2,272.251,5
19455,25000000,31.379287,74.181304,7,5,3267.012,5
19456,5000000,31.431593,74.179974,0,3,9528.785,5
19457,6500000,31.431593,74.179974,0,2,1361.255,5
19458,9000000,31.431593,74.179974,0,4,1633.506,5
19459,6500000,31.484161,74.277577,0,3,10345.538,5
19460,3000000,31.484161,74.277577,0,3,4900.518,5
19461,6500000,31.484161,74.277577,0,3,816.7529999999999,5
19462,7000000,31.431593,74.179974,0,3,1089.004,5
19463,27500000,31.432105,74.349117,5,5,2722.51,5
19464,26500000,31.432105,74.349117,5,5,2722.51,5
19465,25500000,31.432105,74.349117,5,5,2722.51,5
19466,14500000,31.432105,74.349117,3,3,1361.255,5
19467,26000000,31.432105,74.349117,5,5,2722.51,5
19468,7900000,31.432105,74.349117,3,3,816.7529999999999,5
19469,6000000,31.539206,74.305515,3,3,816.7529999999999,5
19470,8000000,31.432105,74.349117,3,3,816.7529999999999,5
19471,3500000,31.539206,74.305515,3,3,544.502,5
19472,7700000,31.432105,74.349117,3,3,816.7529999999999,5
19473,25200000,31.53425,74.30073,0,0,3811.514,5
19474,15600000,31.431739,74.261127,5,4,1361.255,5
19475,7300000,31.432105,74.349117,3,3,816.7529999999999,5
19476,15600000,31.43335,74.257865,5,4,1361.255,5
19477,4500000,31.458979,74.373565,1,1,544.502,2
19478,3500000,31.539206,74.305515,2,2,272.251,5
19479,2700000,31.539206,74.305515,2,2,272.251,5
19480,19500000,31.458979,74.373565,5,4,2722.51,5
19481,14500000,31.458979,74.373565,4,3,1361.255,5
19482,25000000,31.458979,74.373565,5,4,2722.51,5
19483,7800000,31.432105,74.349117,3,3,816.7529999999999,5
19484,4000000,31.458979,74.373565,1,1,544.502,2
19485,13300000,31.432105,74.349117,3,3,1361.255,5
