price,latitude,longitude,baths,bedrooms,Total_Area,PropertyType
19000000,31.443383,74.286325,0,5,2722.51,5
55000000,31.460224,74.417911,6,5,5445.0,5
5000000,31.431593,74.179974,0,3,9528.785,5
13500000,31.492578,74.373529,4,3,1089.004,5
7500000,31.59724114,74.47458297,5,4,1089.004,5
100000000,31.374195,74.191482,6,5,10890.0,5
70000000,31.474938,74.407053,4,3,10890.0,5
5000000,31.505514,74.265089,3,3,6806.275,5
25000000,31.354956,74.246378,4,4,3811.514,5
11000000,31.525956,74.342206,0,2,1905.757,5
43500000,31.475378,74.373808,6,5,5445.0,5
20000000,31.539206,74.305515,6,5,23141.335,5
11500000,31.39592,74.210501,3,3,1361.255,5
4200000,31.604417,74.395037,2,4,816.7529999999999,5
10500000,31.415592,74.283073,4,4,1361.255,5
32000000,31.462347,74.293642,6,5,5445.0,5
7000000,31.594039,74.227489,3,3,1089.004,5
15000000,31.56982,74.425133,6,5,20418.825,5
22000000,31.42284,74.192519,0,5,2722.51,5
8500000,31.579852,74.476962,0,4,1361.255,5
4500000,31.550672,74.403963,3,3,544.502,5
42000000,31.481783,74.4625,6,6,5445.0,5
14800000,31.434046,74.440606,3,3,1361.255,5
22000000,31.537866,74.453144,0,4,2722.51,5
38500000,31.47794,74.391947,0,5,5445.0,5
9000000,31.50394,74.38404,3,4,9528.785,5
15000000,31.555499,74.41246,0,4,1633.506,5
13500000,31.405352,74.277824,0,4,2722.51,5
12000000,31.516069,74.281726,4,3,1361.255,5
110000000,31.470949,74.375038,8,7,10890.0,5
26900000,31.466007,74.448338,5,4,2722.51,5
50000000,31.360307,74.185731,0,0,5445.0,5
50000000,31.471571,74.445906,6,6,5445.0,5
14000000,31.555499,74.41246,5,5,1633.506,5
17500000,31.500556,74.367728,0,3,1361.255,5
45000000,31.486906,74.385896,0,0,5445.0,5
27500000,31.44558,74.401217,6,4,5445.0,5
2900000,31.452423,74.34157,2,2,544.502,5
41000000,31.462493,74.452372,6,5,5445.0,5
65000000,31.467545,74.4207,6,5,5445.0,5
11500000,31.441186,74.443352,4,3,1361.255,5
27500000,31.444079,74.406323,4,4,5445.0,5
9500000,31.581899,74.463515,7,5,1361.255,5
6000000,31.509067,74.246771,0,3,9528.785,5
4500000,31.412439,74.355361,3,3,816.7529999999999,5
13500000,31.382805,74.188514,0,4,2178.008,5
7800000,31.416929,74.287383,3,3,1089.004,5
8800000,31.570213,74.28147,5,4,816.7529999999999,5
17500000,31.569506,74.29547,4,4,14157.052,5
22500000,31.45894236,74.43601024,3,3,2994.7609999999995,5
10500000,31.455867,74.274273,4,3,816.7529999999999,5
7000000,31.554037,74.366612,4,4,1361.255,5
25000000,31.434522,74.266148,6,5,2722.51,5
12500000,31.53425026,74.30072784,4,5,9528.785,5
60000000,31.402513,74.292798,5,5,10890.0,5
9000000,31.393133,74.17372,0,3,1361.255,5
24000000,31.511935,74.433575,5,4,2722.51,5
12500000,31.416932,74.282546,7,7,1361.255,5
22000000,31.471571,74.445906,6,4,1905.757,5
43000000,31.471571,74.445906,6,6,5445.0,5
35000000,31.462493,74.409342,7,5,2722.51,5
16000000,31.518337,74.297862,5,3,1633.506,5
25000000,31.508679,74.437326,5,5,2722.51,5
24000000,31.37414,74.18016,0,4,2722.51,5
16500000,31.503776,74.247222,4,4,2722.51,5
7500000,31.505806,74.263532,0,2,1361.255,5
34500000,31.44558,74.401217,5,5,5445.0,5
11500000,31.465275,74.291897,3,3,1361.255,5
23500000,31.58263,74.384136,0,0,23141.335,5
14000000,31.5228,74.293313,4,4,1905.757,5
23000000,31.440747,74.39847,0,4,2722.51,5
32500000,31.478159,74.254017,0,7,92565.0,5
20000000,31.443383,74.286324,0,7,2722.51,5
11600000,31.375514,74.172735,4,3,1361.255,5
8500000,31.358657,74.3778,4,6,1089.004,5
24000000,31.386395,74.183106,6,5,2722.51,5
49500000,31.465422,74.385309,0,5,5445.0,5
3500000,31.598824,74.228218,2,1,816.7529999999999,5
31000000,31.456124,74.268823,0,3,5445.0,5
2800000,31.470693,74.241357,0,0,544.502,5
7000000,31.563252,74.413877,3,2,1361.255,5
13000000,31.414032,74.288547,0,0,2178.008,5
37500000,31.40537,74.257078,6,5,5445.0,5
13000000,31.376439,74.179977,4,3,1361.255,5
5500000,31.626564,74.281826,0,0,1633.506,5
28500000,31.493155,74.370301,0,7,2722.51,5
13000000,31.462347,74.293642,0,0,1361.255,5
55000000,31.46641,74.383621,6,5,5445.0,5
80000000,31.494408,74.437666,6,5,10890.0,5
8000000,31.434742,74.304729,4,4,1361.255,5
8500000,31.320354,74.403441,4,3,1361.255,5
3400000,31.572261,74.417101,2,2,272.251,5
32500000,31.473072,74.28611,5,5,5445.0,5
19800000,31.543283,74.418465,4,4,2994.7609999999995,5
12000000,31.43335,74.257865,0,0,1361.255,5
12200000,31.380313,74.187183,4,3,1361.255,5
14000000,31.550818,74.39641,6,6,1633.506,5
9900000,31.550672,74.403963,5,5,1633.506,5
160000000,31.503117,74.34842,0,0,10890.0,5
9000000,31.491261,74.415629,4,3,12251.294999999998,5
9800000,31.393133,74.17372,0,4,1361.255,5
27500000,31.533161,74.419481,5,4,3267.012,5
11500000,31.37108,74.190316,5,3,1361.255,5
60000000,31.434668,74.214005,0,5,5445.0,5
29000000,31.478891,74.329348,5,5,2722.51,5
13500000,31.374249,74.176404,0,3,1361.255,5
14500000,31.434094,74.353151,5,5,4083.765,5
22000000,31.547381,74.393892,4,3,2722.51,5
2300000,31.579365,74.25831,3,1,544.502,5
20000000,31.547563,74.27599,4,4,20418.825,5
11500000,31.450522,74.394553,4,3,1361.255,5
5000000,31.565455,74.283714,1,2,1089.004,5
50000000,31.500007,74.324734,5,5,59895.0,5
17000000,31.420167,74.285746,5,5,2722.51,5
13000000,31.442857,74.396421,4,4,1361.255,5
13000000,31.404107,74.162242,3,3,1905.757,5
65000000,31.473877,74.39817,6,5,10890.0,5
3050000,31.425944,74.295998,1,2,816.7529999999999,5
45000000,31.5288,74.39312,4,3,4083.765,5
8500000,31.551184,74.284058,3,3,816.7529999999999,5
6000000,31.410095,74.222553,2,3,816.7529999999999,5
8500000,31.416929,74.287383,3,3,1089.004,5
25000000,31.503922,74.323139,4,4,2722.51,5
110000000,31.512228,74.325078,0,0,119790.0,5
29000000,31.456124,74.268823,3,2,5445.0,5
3500000,31.550672,74.403963,0,3,12251.294999999998,5
7000000,31.584485,74.481428,4,3,1361.255,5
4600000,31.39798,74.496913,4,3,9528.785,5
9000000,31.458686,74.359331,4,3,1089.004,5
38500000,31.389912,74.190488,6,5,5445.0,5
12000000,31.521776,74.319835,0,0,816.7529999999999,5
24000000,31.430123,74.235138,0,6,2722.51,5
9700000,31.581899,74.463515,3,3,1089.004,5
9500000,31.49632,74.382237,6,5,1089.004,5
27000000,31.433607,74.344912,5,5,2722.51,5
70000000,31.543431,74.344225,4,4,5445.0,5
6500000,31.523532,74.263744,3,3,544.502,5
7000000,31.5047,74.262482,2,2,816.7529999999999,5
5500000,31.557474,74.401431,0,2,544.502,5
21000000,31.430421,74.267721,6,6,2722.51,5
8600000,31.452115,74.200435,3,3,1361.255,5
6800000,31.539206,74.305515,3,3,816.7529999999999,5
5800000,31.473596,74.393917,2,2,1089.004,5
9200000,31.446824,74.404736,4,3,1361.255,5
32500000,31.395187,74.210401,4,4,3267.012,5
25500000,31.492981,74.312468,7,6,2722.51,5
52500000,31.471864,74.391146,5,5,5445.0,5
24500000,31.454181,74.281004,5,5,2722.51,5
20500000,31.374195,74.191482,0,5,25863.845,5
5000000,31.505514,74.265089,4,4,544.502,5
12500000,31.539206,74.305515,3,2,14973.804999999998,5
13000000,31.462347,74.293642,0,0,2722.51,5
40000000,31.473474,74.429569,3,3,21780.0,5
60500000,31.471571,74.445906,5,5,5445.0,5
17000000,31.435547,74.34876,6,5,2722.51,5
13000000,31.441992,74.291389,2,2,2722.51,5
5500000,31.520898,74.42379,2,2,1089.004,5
16000000,31.37086,74.182935,7,5,2722.51,5
11500000,31.581899,74.463515,5,5,1361.255,5
18000000,31.572433,74.413,3,3,25863.845,5
33000000,31.446824,74.404736,5,4,5445.0,5
4000000,31.339856,74.368072,3,2,1361.255,5
10000000,31.577437,74.313535,3,2,8712.032,5
25000000,31.48434,74.475296,6,5,5445.0,5
25000000,31.547564,74.27599,7,5,2722.51,5
35000000,31.57851189,74.36335748,4,4,59895.0,5
40000000,31.483283,74.395723,7,6,5445.0,5
26000000,31.375514,74.172735,8,6,3267.012,5
6000000,31.544218,74.292494,0,0,6806.275,5
4500000,31.400894,74.303922,1,2,816.7529999999999,5
19000000,31.551184,74.284058,0,4,20418.825,5
16500000,31.563252,74.413877,5,4,1905.757,5
35000000,31.37108,74.190316,5,5,5445.0,5
6800000,31.543577,74.361005,0,4,816.7529999999999,5
41000000,31.389912,74.190488,6,5,5445.0,5
25000000,31.546503,74.271441,6,6,2994.7609999999995,5
15000000,31.419975,74.255477,0,0,1361.255,5
7500000,31.519398,74.270024,4,3,1089.004,5
40000000,31.472303,74.314005,5,5,5445.0,5
20000000,31.504068,74.277177,5,5,1905.757,5
8000000,31.553758,74.405465,4,4,9528.785,5
8500000,31.561526,74.419746,0,5,1361.255,5
35000000,31.539206,74.305515,0,5,2722.51,5
16500000,31.490127,74.418805,5,4,1905.757,5
25000000,31.471351,74.261484,6,5,2178.008,5
21000000,31.551902,74.395579,0,5,3267.012,5
9000000,31.539206,74.305515,3,4,1361.255,5
80000000,31.47428,74.380918,6,5,5445.0,5
23000000,31.469558,74.28139,6,5,3267.012,5
26000000,31.438989,74.404049,0,4,2722.51,5
75000000,31.473474,74.429569,3,3,49005.0,5
7000000,31.469082,74.266148,4,4,816.7529999999999,5
9500000,31.462347,74.293642,0,5,1361.255,5
19000000,31.559229,74.288321,5,9,21235.578,5
17000000,31.594824,74.386277,2,2,5445.0,5
23500000,31.418263,74.268087,6,5,2722.51,5
5950000,31.500556,74.367728,0,3,544.502,5
29000000,31.447081,74.396753,7,7,5445.0,5
19000000,31.502385,74.414506,0,5,3811.514,5
17500000,31.44558,74.401217,5,4,2722.51,5
44500000,31.462493,74.409342,6,5,5445.0,5
8000000,31.409436,74.188914,4,4,816.7529999999999,5
4000000,31.58489804,74.49789033,2,3,1633.506,5
3900000,31.426301,74.28958,3,1,6806.275,5
7500000,31.593377,74.225249,6,4,1361.255,5
40000000,31.475378,74.373808,4,4,2722.51,5
17000000,31.502898,74.254789,5,4,2722.51,5
7500000,31.567912,74.399192,3,3,1089.004,5
19500000,31.392183,74.158216,5,4,2722.51,5
11000000,31.572905,74.404206,0,9,2722.51,5
70000000,31.478745,74.407969,5,5,5445.0,5
10000000,31.395119,74.211494,5,4,1361.255,5
8500000,31.452023,74.26255,4,3,816.7529999999999,5
4500000,31.590709,74.47855,1,1,6806.275,5
21000000,31.440747,74.39847,5,4,2722.51,5
25000000,31.482368,74.310751,5,5,2722.51,5
32500000,31.440381,74.255977,7,5,5445.0,5
22500000,31.563398,74.3891,4,5,2722.51,5
2000000,31.66362,74.283101,1,2,816.7529999999999,5
16000000,31.446824,74.404736,4,3,1361.255,5
118500000,31.483283,74.395723,8,7,223245.0,5
6100000,31.458686,74.359331,6,5,6806.275,5
17000000,31.382805,74.188514,6,4,2178.008,5
23000000,31.413062,74.270618,0,0,2722.51,5
39000000,31.374046,74.2138,6,7,10890.0,5
21800000,31.536408,74.416037,3,3,2722.51,5
22500000,31.458979,74.373565,5,5,5445.0,5
35500000,31.46835,74.401603,0,0,5445.0,5
35000000,31.513142,74.436994,0,4,2722.51,5
61500000,31.469521,74.363322,6,5,5445.0,5
24500000,31.469558,74.28139,0,5,2722.51,5
13000000,31.321711,74.38272,0,0,2722.51,5
49900000,31.462493,74.409342,6,5,5445.0,5
12500000,31.566287,74.298735,3,3,1361.255,5
59000000,31.438916,74.211559,5,5,5445.0,5
350000000,31.523349,74.337573,5,5,136125.0,5
21000000,31.581899,74.463515,5,5,2722.51,5
36000000,31.478928,74.253373,7,6,5445.0,5
10800000,31.488165,74.419307,4,3,14973.804999999998,5
12800000,31.374414,74.177749,3,3,1633.506,5
135000000,31.471571,74.445906,6,5,10890.0,5
61000000,31.469155,74.470553,6,5,5445.0,5
15000000,31.499385,74.248524,0,6,2722.51,5
14000000,31.397055,74.269466,4,4,4356.016,5
8500000,31.590709,74.47855,5,3,1361.255,5
15000000,31.466154,74.29641,7,6,2178.008,5
48500000,31.466007,74.448338,7,6,5445.0,5
10500000,31.645929,74.285002,0,5,1361.255,5
13500000,31.522361,74.347173,5,6,1633.506,5
8200000,31.463957,74.30995,4,3,6806.275,5
17500000,31.469521,74.363322,4,3,1361.255,5
6500000,31.585176,74.499197,3,3,1361.255,5
20500000,31.469521,74.363322,5,4,2450.259,5
14900000,31.559198,74.351165,5,6,2994.7609999999995,5
6300000,31.551184,74.284058,3,3,544.502,5
82500000,31.462493,74.409342,8,7,65340.0,5
47500000,31.462493,74.409342,6,5,5445.0,5
7500000,31.434742,74.304729,4,9,1361.255,5
5500000,31.56141408,74.40694805,4,4,6806.275,5
15500000,31.55567,74.416871,3,3,1361.255,5
45000000,31.461066,74.278815,6,5,5445.0,5
65000000,31.471571,74.445906,10,8,65340.0,5
50000000,31.472596,74.274187,6,5,5445.0,5
24000000,31.465275,74.291897,7,6,2178.008,5
130000000,31.471571,74.445906,7,5,10890.0,5
22500000,31.458942,74.231143,4,4,2722.51,5
26500000,31.471864,74.391146,6,4,2722.51,5
16500000,31.374451,74.183121,7,5,2722.51,5
13800000,31.598824,74.228218,5,5,1905.757,5
10000000,31.393209,74.175897,1,0,1361.255,5
11500000,31.473474,74.429569,4,3,2178.008,5
50000000,31.456124,74.268823,5,5,5445.0,5
31000000,31.456892,74.392118,5,5,5445.0,5
145000000,31.5078,74.318733,0,6,16335.0,5
17000000,31.389912,74.190488,7,5,2722.51,5
5500000,31.451804,74.310436,2,2,544.502,5
150000000,31.522361,74.347172,0,0,10890.0,5
7300000,31.586245,74.46122,3,3,1361.255,5
5200000,31.557474,74.401431,3,3,6806.275,5
25000000,31.505166,74.281983,6,6,2722.51,5
16000000,31.453292,74.445068,6,6,2450.259,5
9000000,31.432398,74.249282,0,5,2722.51,5
16500000,31.523532,74.263744,0,0,2722.51,5
6200000,31.477098,74.357271,3,3,816.7529999999999,5
67000000,31.481783,74.4625,7,5,5445.0,5
52500000,31.471571,74.445906,8,7,5445.0,5
7500000,31.433918,74.362481,1,3,1361.255,5
30000000,31.447081,74.396753,7,5,5445.0,5
75000000,31.42837,74.268594,7,6,10890.0,5
40000000,31.462493,74.409342,5,4,2722.51,5
6000000,31.590709,74.47855,3,4,1361.255,5
18500000,31.478452,74.296846,5,5,2722.51,5
5500000,31.54977036,74.42726898,3,3,5989.521999999999,5
22300000,31.446824,74.404736,6,5,2722.51,5
42500000,31.462493,74.409342,3,3,65340.0,5
16500000,31.385516,74.188857,7,5,2722.51,5
35000000,31.471864,74.391146,6,4,2722.51,5
1800000,31.685596,74.2717,2,2,816.7529999999999,5
23000000,31.506483,74.286017,5,5,2722.51,5
4600000,31.590554,74.208219,3,2,1361.255,5
11000000,31.386102,74.274945,3,3,1361.255,5
35000000,31.457976,74.32028,5,4,5445.0,5
27500000,31.471644,74.351084,6,5,3811.514,5
15000000,31.50319,74.269953,3,3,2722.51,5
57500000,31.463189,74.373879,5,5,5445.0,5
25000000,31.537239,74.420211,4,4,2722.51,5
9500000,31.495945,74.377184,3,3,816.7529999999999,5
11000000,31.517532,74.260182,3,3,1361.255,5
25000000,31.452353,74.21977,6,6,5445.0,5
1800000,31.626564,74.281826,1,1,544.502,5
44000000,31.506264,74.441271,7,6,5445.0,5
25000000,31.469558,74.28139,5,5,3539.263,5
12000000,31.471827,74.292462,4,3,1361.255,5
12000000,31.515337,74.264045,0,5,1361.255,5
8600000,31.610662,74.41594,3,4,1633.506,5
6500000,31.422218,74.364395,5,5,1361.255,5
18500000,31.565723,74.307428,2,5,1361.255,5
17000000,31.475302,74.244671,0,5,2722.51,5
26500000,31.475302,74.244671,0,0,59895.0,5
3800000,31.598824,74.228218,2,1,816.7529999999999,5
6500000,31.575684,74.423604,3,3,1361.255,5
25000000,31.429249,74.230785,3,4,5445.0,5
8000000,31.528141,74.45888,0,3,1361.255,5
7500000,31.587474,74.475665,0,3,1361.255,5
14000000,31.453292,74.445068,4,3,1905.757,5
47500000,31.380313,74.187183,0,0,5445.0,5
14000000,31.461578,74.270024,5,5,1361.255,5
24500000,31.519727,74.45996,6,5,2722.51,5
62500000,31.483283,74.395723,8,7,10890.0,5
16500000,31.505386,74.35534,7,7,1361.255,5
17500000,31.521557,74.26101,2,2,2178.008,5
37500000,31.40537,74.257078,5,5,5445.0,5
4000000,31.596965,74.238197,4,4,816.7529999999999,5
13000000,31.37414,74.18016,3,3,1361.255,5
12800000,31.375514,74.172735,4,3,1361.255,5
20000000,31.440527,74.271426,4,4,2722.51,5
54500000,31.463189,74.373879,6,5,5445.0,5
8600000,31.561526,74.419746,0,5,1361.255,5
18500000,31.416285,74.211788,6,4,2722.51,5
32500000,31.555573,74.364181,6,6,3267.012,5
13000000,31.471827,74.292462,0,10,2722.51,5
6000000,31.511935,74.433575,3,3,1361.255,5
21000000,31.462493,74.452372,0,3,1905.757,5
59000000,31.434668,74.214005,5,5,5445.0,5
14800000,31.551184,74.284058,4,3,1089.004,5
21500000,31.529678,74.449954,5,5,2722.51,5
3600000,31.39798,74.496913,0,3,816.7529999999999,5
20300000,31.460187,74.432459,3,3,2722.51,5
24500000,31.418482,74.260526,6,5,3539.263,5
4500000,31.588187,74.41412,3,3,816.7529999999999,5
22500000,31.455721,74.386368,4,4,2722.51,5
15000000,31.5288,74.39312,5,5,2722.51,5
24500000,31.471571,74.445906,4,4,1905.757,5
90000000,31.483722,74.300008,3,3,5445.0,5
18500000,31.478891,74.329348,4,4,2994.7609999999995,5
18000000,31.55667,74.339926,0,3,20418.825,5
21000000,31.375843,74.189715,0,5,2722.51,5
84000000,31.496091,74.406009,0,5,65340.0,5
50000000,31.460224,74.417911,6,5,5445.0,5
7500000,31.421266,74.283972,3,3,1089.004,5
50000000,31.385627,74.196817,7,5,5445.0,5
100000000,31.5078,74.318733,6,7,5445.0,5
8500000,31.563398,74.3891,0,5,1633.506,5
11000000,31.37551308,74.17273712,3,3,1361.255,5
11000000,31.450522,74.394553,3,3,1361.255,5
6500000,31.431593,74.179974,0,2,1361.255,5
45000000,31.518118,74.288764,0,6,5445.0,5
25000000,31.581899,74.463515,5,5,2722.51,5
8500000,31.553707,74.40623,4,4,9256.534,5
9000000,31.520971,74.283185,0,3,816.7529999999999,5
3600000,31.539206,74.305515,0,3,544.502,5
5000000,31.643481,74.209875,3,3,1361.255,5
11500000,31.385699,74.278343,3,3,1361.255,5
5950000,31.329958,74.215204,3,3,816.7529999999999,5
58500000,31.462493,74.409342,7,5,5445.0,5
76500000,31.462493,74.409342,6,5,5445.0,5
18500000,31.494408,74.437666,0,4,2722.51,5
35000000,31.466227,74.427137,0,4,5445.0,5
31000000,31.469155,74.470553,0,4,3811.514,5
4600000,31.381284,74.251868,3,3,816.7529999999999,5
11500000,31.421742,74.282985,3,3,1089.004,5
22500000,31.471498,74.306667,4,4,2722.51,5
38500000,31.438916,74.211559,6,5,5445.0,5
4500000,31.386326,74.365672,2,3,816.7529999999999,5
32000000,31.462493,74.409342,6,4,2722.51,5
31000000,31.486504,74.404778,0,5,59895.0,5
20000000,31.443383,74.286325,6,5,2722.51,5
9900000,31.450249,74.20093,3,3,1361.255,5
7200000,31.522627,74.30465,0,0,9528.785,5
32500000,31.478452,74.296846,6,5,3267.012,5
16500000,31.420167,74.285746,5,4,2994.7609999999995,5
6000000,31.458647,74.440962,2,2,6806.275,5
16500000,31.580729,74.36182,5,5,1633.506,5
5000000,31.44935989,74.31187439,6,5,2722.51,5
8200000,31.452115,74.200435,0,0,2722.51,5
5000000,31.498883,74.24263,3,3,816.7529999999999,5
42500000,31.478672,74.473186,6,5,5445.0,5
3600000,31.66362,74.283101,2,3,816.7529999999999,5
11500000,31.424488,74.252458,6,4,1361.255,5
32500000,31.551184,74.284058,5,5,2994.7609999999995,5
15000000,31.453634,74.391518,4,3,19329.821,5
11500000,31.572434,74.413002,3,3,1361.255,5
16500000,31.389839,74.285774,0,0,2450.259,5
17000000,31.458503,74.37036,5,4,2722.51,5
25000000,31.410425,74.30218,10,11,5445.0,5
27000000,31.420167,74.285746,5,5,3811.514,5
34000000,31.430421,74.267721,8,7,5445.0,5
6500000,31.598278,74.227458,4,3,1089.004,5
640000000,31.510471,74.350526,0,0,21780.0,5
50000000,31.476146,74.312203,5,5,5445.0,5
1250000000,31.519435,74.345548,0,0,43560.0,5
17000000,31.359647,74.253073,3,3,2722.51,5
17000000,31.389326,74.252551,6,5,2178.008,5
12800000,31.551184,74.284058,0,5,1361.255,5
6560000,31.410095,74.222553,3,3,816.7529999999999,5
15000000,31.418592,74.284101,5,5,2178.008,5
21000000,31.462493,74.452372,5,4,1905.757,5
80000000,31.483282,74.39572,5,4,10890.0,5
13000000,31.524338,74.27142,5,5,1361.255,5
26000000,31.524191,74.453995,0,6,2722.51,5
12000000,31.466922,74.26981,0,3,1361.255,5
33500000,31.462493,74.409342,5,4,2722.51,5
8400000,31.359647,74.253073,2,3,1361.255,5
12500000,31.59802,74.229791,0,4,1361.255,5
140000000,31.47783,74.403319,6,5,10890.0,5
41500000,31.44558,74.401217,5,5,5445.0,5
25000000,31.498507,74.339025,3,3,2722.51,5
37500000,31.452023,74.26255,5,5,5445.0,5
15000000,31.420094,74.254174,0,0,1361.255,5
16500000,31.471351,74.261484,5,4,20418.825,5
13200000,31.375514,74.172735,5,3,1361.255,5
12500000,31.523532,74.263744,5,4,1361.255,5
7000000,31.557474,74.401431,4,3,9528.785,5
5500000,31.519398,74.270024,3,3,816.7529999999999,5
1900000,31.557474,74.401431,0,1,544.502,5
32500000,31.465312,74.303584,4,3,5445.0,5
18000000,31.473657,74.333961,0,2,2722.51,5
7500000,31.58891862,74.33139492,2,4,816.7529999999999,5
85000000,31.469521,74.363322,7,6,10890.0,5
9700000,31.524191,74.453995,4,3,1633.506,5
9000000,31.572434,74.413002,0,4,1361.255,5
5500000,31.473987,74.283028,2,1,816.7529999999999,5
30000000,31.539206,74.305515,6,6,2722.51,5
25000000,31.517283,74.282823,6,6,3267.012,5
59000000,31.462493,74.409342,0,5,5445.0,5
55000000,31.460919,74.41083,5,5,5445.0,5
42500000,31.572434,74.413002,0,6,10890.0,5
22000000,31.462493,74.452372,3,3,1905.757,5
13000000,31.375514,74.172735,4,3,1361.255,5
4600000,31.375165,74.253992,2,3,9528.785,5
5000000,31.587474,74.475665,3,4,816.7529999999999,5
6700000,31.458686,74.359331,0,0,1361.255,5
8350000,31.421266,74.283972,4,3,1089.004,5
19500000,31.317861,74.21814,5,4,5445.0,5
150000000,31.565908,74.288958,0,10,141570.0,5
12400000,31.411744,74.175997,3,3,1089.004,5
6900000,31.410095,74.222553,3,3,816.7529999999999,5
18000000,31.378774,74.190316,0,5,2722.51,5
9400000,31.421266,74.283972,0,3,1089.004,5
5000000,31.422218,74.364395,4,4,816.7529999999999,5
50000000,31.407824,74.269123,0,8,10890.0,5
11500000,31.517283,74.282823,0,4,1361.255,5
13000000,31.427351,74.239685,5,5,1905.757,5
20500000,31.458979,74.373565,4,4,2722.51,5
220000000,31.513911,74.339719,0,7,10890.0,5
41000000,31.471132,74.445162,6,5,5445.0,5
25000000,31.461761,74.368343,5,4,2722.51,5
8000000,31.520825,74.302425,3,3,9528.785,5
6600000,31.572434,74.413002,3,3,816.7529999999999,5
15000000,31.461578,74.270024,0,5,1361.255,5
4000000,31.39867938,74.35496807,2,3,7623.027999999999,5
23300000,31.429249,74.230785,4,4,2722.51,5
15000000,31.473072,74.28611,4,4,20418.825,5
3200000,31.36700669,74.21075288,2,2,544.502,5
25000000,31.425294,74.259753,6,5,2722.51,5
600000000,31.503922,74.323139,10,11,54450.0,5
46000000,31.386395,74.183106,6,5,5445.0,5
11500000,31.375514,74.172735,6,3,1361.255,5
13500000,31.394235,74.254518,3,3,1361.255,5
35000000,31.444079,74.406323,6,5,4900.518,5
7000000,31.473072,74.28611,4,4,816.7529999999999,5
12800000,31.442857,74.396421,4,3,1633.506,5
77000000,31.539206,74.305515,5,5,59895.0,5
8500000,31.495945,74.377184,0,3,544.502,5
10600000,31.375514,74.172735,4,3,1361.255,5
14500000,31.551184,74.284058,3,3,11434.542,5
6780000,31.410095,74.222553,3,3,816.7529999999999,5
14500000,31.476512,74.418805,5,4,1905.757,5
11200000,31.432105,74.349117,0,3,1361.255,5
9000000,31.473072,74.28611,4,4,1089.004,5
2700000,31.525727,74.327059,0,0,272.251,5
21500000,31.521557,74.261012,2,2,3267.012,5
9200000,31.575684,74.423604,0,3,1361.255,5
80000,31.40537,74.257078,4,4,1361.255,5
100000000,31.503922,74.323139,0,4,10890.0,5
6000000,31.554,74.311302,2,6,816.7529999999999,5
21000000,31.468826,74.273973,0,5,2722.51,5
15000000,31.432105,74.349117,5,5,1361.255,5
11000000,31.484967,74.373958,0,0,17696.315,5
42500000,31.465275,74.291897,5,5,5445.0,5
240000000,31.479477,74.333482,0,0,21780.0,5
6000000,31.435547,74.34876,2,2,6806.275,5
57500000,31.473401,74.457264,6,5,5445.0,5
28000000,31.471498,74.306667,6,5,2722.51,5
12500000,31.473657,74.333961,0,3,1361.255,5
15500000,31.462493,74.409342,4,3,1361.255,5
19000000,31.494262,74.400187,7,6,3267.012,5
16700000,31.371391,74.170096,5,5,2722.51,5
8500000,31.553758,74.405465,4,3,816.7529999999999,5
7800000,31.581899,74.463515,3,2,1361.255,5
19500000,31.442431,74.205608,6,5,34031.375,5
7200000,31.598824,74.228218,3,4,1361.255,5
10000000,31.523532,74.263744,0,4,1361.255,5
14800000,31.364887,74.186554,5,4,2722.51,5
14000000,31.44082,74.438589,4,3,1361.255,5
12000000,31.402868,74.23613,6,4,1905.757,5
6500000,31.405462,74.162757,0,0,1361.255,5
20000000,31.446824,74.404736,5,4,2722.51,5
61000000,31.471571,74.445906,6,5,5445.0,5
10600000,31.37414,74.18016,4,3,1361.255,5
27500000,31.462493,74.409342,4,4,2722.51,5
8500000,31.533262,74.316587,2,4,1361.255,5
30000000,31.438257,74.275374,5,5,5445.0,5
7800000,31.476512,74.418805,4,3,816.7529999999999,5
42000000,31.51563,74.28675,6,10,5445.0,5
11500000,31.431739,74.261127,4,4,1361.255,5
70000000,31.483283,74.395723,7,6,10890.0,5
10500000,31.348086,74.253625,5,4,1361.255,5
21000000,31.462493,74.409342,0,3,1361.255,5
7600000,31.417382,74.222307,3,3,1361.255,5
27000000,31.528941,74.454131,5,4,2722.51,5
8500000,31.55529828,74.31555748,0,3,9528.785,5
19000000,31.443749,74.259152,6,5,2722.51,5
3500000,31.557474,74.401431,3,3,544.502,5
22000000,31.423683,74.190931,5,5,2722.51,5
12000000,31.393209,74.175897,4,4,1361.255,5
120000000,31.521154,74.351367,5,5,10890.0,5
7500000,31.550672,74.403963,0,3,1089.004,5
10200000,31.461285,74.301002,3,3,1361.255,5
41000000,31.408887,74.265161,0,5,5445.0,5
5200000,31.598824,74.228218,3,3,816.7529999999999,5
49000000,31.457149,74.415379,6,5,5445.0,5
11000000,31.471644,74.351084,4,3,14973.804999999998,5
10500000,31.505514,74.265089,6,6,1361.255,5
30000000,31.572261,74.417101,0,5,2722.51,5
25000000,31.500775,74.344354,0,4,2722.51,5
42500000,31.465422,74.385309,6,5,5445.0,5
35000000,31.475158,74.393277,5,4,5445.0,5
18500000,31.379287,74.181304,7,5,2722.51,5
10600000,31.365803,74.190116,4,3,1361.255,5
48000000,31.472303,74.314005,4,4,5445.0,5
